"","x"
"10746","CD4+ T cell"
"10747","CD4+ T cell"
"10748","B cell"
"10749","CD4+ T cell"
"10750","CD4+ T cell"
"10751","Dendritic cell"
"10752","CD4+ T cell"
"10753","Megakaryocyte"
"10754","CD4+ T cell"
"10755","CD4+ T cell"
"10756","Dendritic cell"
"10757","Dendritic cell"
"10758","B cell"
"10759","Dendritic cell"
"10760","CD4+ T cell"
"10761","CD4+ T cell"
"10762","CD4+ T cell"
"10763","CD4+ T cell"
"10764","Dendritic cell"
"10765","CD4+ T cell"
"10766","CD4+ T cell"
"10767","Dendritic cell"
"10768","Dendritic cell"
"10769","CD4+ T cell"
"10770","CD4+ T cell"
"10771","Dendritic cell"
"10772","Dendritic cell"
"10773","CD4+ T cell"
"10774","Dendritic cell"
"10775","Dendritic cell"
"10776","CD4+ T cell"
"10777","CD4+ T cell"
"10778","Dendritic cell"
"10779","B cell"
"10780","Dendritic cell"
"10781","Dendritic cell"
"10782","B cell"
"10783","CD4+ T cell"
"10784","Dendritic cell"
"10785","Dendritic cell"
"10786","CD4+ T cell"
"10787","Dendritic cell"
"10788","CD4+ T cell"
"10789","Dendritic cell"
"10790","CD4+ T cell"
"10791","Dendritic cell"
"10792","Dendritic cell"
"10793","CD4+ T cell"
"10794","CD4+ T cell"
"10795","Dendritic cell"
"10796","Dendritic cell"
"10797","Dendritic cell"
"10798","Dendritic cell"
"10799","Dendritic cell"
"10800","Dendritic cell"
"10801","Dendritic cell"
"10802","CD4+ T cell"
"10803","Dendritic cell"
"10804","Dendritic cell"
"10805","CD4+ T cell"
"10806","Dendritic cell"
"10807","CD4+ T cell"
"10808","CD4+ T cell"
"10809","B cell"
"10810","Dendritic cell"
"10811","CD4+ T cell"
"10812","B cell"
"10813","Dendritic cell"
"10814","Dendritic cell"
"10815","CD4+ T cell"
"10816","CD4+ T cell"
"10817","Megakaryocyte"
"10818","Megakaryocyte"
"10819","Dendritic cell"
"10820","CD4+ T cell"
"10821","Dendritic cell"
"10822","B cell"
"10823","Dendritic cell"
"10824","CD4+ T cell"
"10825","Dendritic cell"
"10826","Dendritic cell"
"10827","CD4+ T cell"
"10828","CD4+ T cell"
"10829","CD4+ T cell"
"10830","B cell"
"10831","CD4+ T cell"
"10832","B cell"
"10833","Dendritic cell"
"10834","B cell"
"10835","CD4+ T cell"
"10836","Dendritic cell"
"10837","Dendritic cell"
"10838","CD4+ T cell"
"10839","Dendritic cell"
"10840","Dendritic cell"
"10841","Dendritic cell"
"10842","Dendritic cell"
"10843","CD4+ T cell"
"10844","CD4+ T cell"
"10845","CD4+ T cell"
"10846","Dendritic cell"
"10847","Dendritic cell"
"10848","CD4+ T cell"
"10849","Dendritic cell"
"10850","Dendritic cell"
"10851","Dendritic cell"
"10852","B cell"
"10853","Dendritic cell"
"10854","CD4+ T cell"
"10855","Dendritic cell"
"10856","CD4+ T cell"
"10857","Dendritic cell"
"10858","Dendritic cell"
"10859","Dendritic cell"
"10860","CD4+ T cell"
"10861","B cell"
"10862","CD4+ T cell"
"10863","CD4+ T cell"
"10864","B cell"
"10865","Dendritic cell"
"10866","B cell"
"10867","Dendritic cell"
"10868","CD4+ T cell"
"10869","Dendritic cell"
"10870","CD4+ T cell"
"10871","Dendritic cell"
"10872","Dendritic cell"
"10873","Dendritic cell"
"10874","CD4+ T cell"
"10875","CD4+ T cell"
"10876","Dendritic cell"
"10877","CD4+ T cell"
"10878","Dendritic cell"
"10879","Dendritic cell"
"10880","CD4+ T cell"
"10881","CD4+ T cell"
"10882","CD4+ T cell"
"10883","Dendritic cell"
"10884","CD4+ T cell"
"10885","CD4+ T cell"
"10886","Dendritic cell"
"10887","Dendritic cell"
"10888","Dendritic cell"
"10889","Dendritic cell"
"10890","CD4+ T cell"
"10891","CD4+ T cell"
"10892","CD4+ T cell"
"10893","B cell"
"10894","Dendritic cell"
"10895","CD4+ T cell"
"10896","B cell"
"10897","Dendritic cell"
"10898","Dendritic cell"
"10899","CD4+ T cell"
"10900","Dendritic cell"
"10901","CD4+ T cell"
"10902","Dendritic cell"
"10903","Dendritic cell"
"10904","Dendritic cell"
"10905","CD4+ T cell"
"10906","CD4+ T cell"
"10907","Dendritic cell"
"10908","CD4+ T cell"
"10909","CD4+ T cell"
"10910","CD4+ T cell"
"10911","Dendritic cell"
"10912","Dendritic cell"
"10913","CD4+ T cell"
"10914","Dendritic cell"
"10915","CD4+ T cell"
"10916","Dendritic cell"
"10917","Dendritic cell"
"10918","Dendritic cell"
"10919","CD4+ T cell"
"10920","CD4+ T cell"
"10921","B cell"
"10922","CD4+ T cell"
"10923","CD4+ T cell"
"10924","Dendritic cell"
"10925","Dendritic cell"
"10926","Dendritic cell"
"10927","Dendritic cell"
"10928","Dendritic cell"
"10929","B cell"
"10930","CD4+ T cell"
"10931","CD4+ T cell"
"10932","CD4+ T cell"
"10933","Dendritic cell"
"10934","CD4+ T cell"
"10935","Dendritic cell"
"10936","Dendritic cell"
"10937","B cell"
"10938","Dendritic cell"
"10939","CD4+ T cell"
"10940","CD4+ T cell"
"10941","CD4+ T cell"
"10942","CD4+ T cell"
"10943","Dendritic cell"
"10944","Dendritic cell"
"10945","Dendritic cell"
"10946","CD4+ T cell"
"10947","Dendritic cell"
"10948","Dendritic cell"
"10949","Dendritic cell"
"10950","Dendritic cell"
"10951","CD4+ T cell"
"10952","Dendritic cell"
"10953","CD4+ T cell"
"10954","CD4+ T cell"
"10955","CD4+ T cell"
"10956","CD4+ T cell"
"10957","Dendritic cell"
"10958","Dendritic cell"
"10959","CD4+ T cell"
"10960","Dendritic cell"
"10961","Dendritic cell"
"10962","B cell"
"10963","CD4+ T cell"
"10964","CD4+ T cell"
"10965","Dendritic cell"
"10966","Dendritic cell"
"10967","B cell"
"10968","Dendritic cell"
"10969","CD4+ T cell"
"10970","CD4+ T cell"
"10971","Dendritic cell"
"10972","CD4+ T cell"
"10973","Dendritic cell"
"10974","CD4+ T cell"
"10975","CD4+ T cell"
"10976","Dendritic cell"
"10977","B cell"
"10978","B cell"
"10979","Dendritic cell"
"10980","B cell"
"10981","Dendritic cell"
"10982","Plasmacytoid dendritic cell"
"10983","Dendritic cell"
"10984","CD4+ T cell"
"10985","CD4+ T cell"
"10986","B cell"
"10987","CD4+ T cell"
"10988","B cell"
"10989","Dendritic cell"
"10990","Dendritic cell"
"10991","Dendritic cell"
"10992","Dendritic cell"
"10993","Megakaryocyte"
"10994","B cell"
"10995","Dendritic cell"
"10996","CD4+ T cell"
"10997","Dendritic cell"
"10998","Dendritic cell"
"10999","Dendritic cell"
"11000","Dendritic cell"
"11001","Dendritic cell"
"11002","CD4+ T cell"
"11003","Dendritic cell"
"11004","B cell"
"11005","Dendritic cell"
"11006","CD4+ T cell"
"11007","Dendritic cell"
"11008","CD4+ T cell"
"11009","Dendritic cell"
"11010","CD4+ T cell"
"11011","CD4+ T cell"
"11012","Dendritic cell"
"11013","B cell"
"11014","Dendritic cell"
"11015","CD4+ T cell"
"11016","CD4+ T cell"
"11017","Dendritic cell"
"11018","Dendritic cell"
"11019","CD4+ T cell"
"11020","Dendritic cell"
"11021","B cell"
"11022","Dendritic cell"
"11023","CD4+ T cell"
"11024","Dendritic cell"
"11025","Dendritic cell"
"11026","Dendritic cell"
"11027","CD4+ T cell"
"11028","CD4+ T cell"
"11029","Dendritic cell"
"11030","CD4+ T cell"
"11031","CD4+ T cell"
"11032","Dendritic cell"
"11033","CD4+ T cell"
"11034","Dendritic cell"
"11035","CD4+ T cell"
"11036","CD4+ T cell"
"11037","Dendritic cell"
"11038","CD4+ T cell"
"11039","B cell"
"11040","CD4+ T cell"
"11041","Dendritic cell"
"11042","CD4+ T cell"
"11043","CD4+ T cell"
"11044","CD4+ T cell"
"11045","CD4+ T cell"
"11046","CD4+ T cell"
"11047","CD4+ T cell"
"11048","CD4+ T cell"
"11049","Dendritic cell"
"11050","Dendritic cell"
"11051","B cell"
"11052","Dendritic cell"
"11053","CD4+ T cell"
"11054","Dendritic cell"
"11055","Dendritic cell"
"11056","B cell"
"11057","Dendritic cell"
"11058","Dendritic cell"
"11059","Dendritic cell"
"11060","Dendritic cell"
"11061","Dendritic cell"
"11062","B cell"
"11063","CD4+ T cell"
"11064","CD4+ T cell"
"11065","CD4+ T cell"
"11066","CD4+ T cell"
"11067","CD4+ T cell"
"11068","Dendritic cell"
"11069","B cell"
"11070","CD4+ T cell"
"11071","CD4+ T cell"
"11072","CD4+ T cell"
"11073","B cell"
"11074","CD4+ T cell"
"11075","Dendritic cell"
"11076","CD4+ T cell"
"11077","B cell"
"11078","CD4+ T cell"
"11079","CD4+ T cell"
"11080","B cell"
"11081","CD4+ T cell"
"11082","Dendritic cell"
"11083","CD4+ T cell"
"11084","B cell"
"11085","Megakaryocyte"
"11086","Dendritic cell"
"11087","CD4+ T cell"
"11088","Dendritic cell"
"11089","B cell"
"11090","Dendritic cell"
"11091","Dendritic cell"
"11092","CD4+ T cell"
"11093","CD4+ T cell"
"11094","CD4+ T cell"
"11095","Dendritic cell"
"11096","B cell"
"11097","B cell"
"11098","Dendritic cell"
"11099","Dendritic cell"
"11100","Megakaryocyte"
"11101","Dendritic cell"
"11102","Dendritic cell"
"11103","CD4+ T cell"
"11104","CD4+ T cell"
"11105","B cell"
"11106","Dendritic cell"
"11107","B cell"
"11108","CD4+ T cell"
"11109","Dendritic cell"
"11110","CD4+ T cell"
"11111","CD4+ T cell"
"11112","CD4+ T cell"
"11113","CD4+ T cell"
"11114","CD4+ T cell"
"11115","CD4+ T cell"
"11116","Dendritic cell"
"11117","Dendritic cell"
"11118","Dendritic cell"
"11119","Dendritic cell"
"11120","B cell"
"11121","CD4+ T cell"
"11122","Dendritic cell"
"11123","Dendritic cell"
"11124","CD4+ T cell"
"11125","Dendritic cell"
"11126","Dendritic cell"
"11127","Dendritic cell"
"11128","CD4+ T cell"
"11129","Dendritic cell"
"11130","B cell"
"11131","Dendritic cell"
"11132","B cell"
"11133","CD4+ T cell"
"11134","Dendritic cell"
"11135","CD4+ T cell"
"11136","B cell"
"11137","Dendritic cell"
"11138","Dendritic cell"
"11139","Dendritic cell"
"11140","CD4+ T cell"
"11141","CD4+ T cell"
"11142","CD4+ T cell"
"11143","Dendritic cell"
"11144","Dendritic cell"
"11145","Dendritic cell"
"11146","Dendritic cell"
"11147","CD4+ T cell"
"11148","Dendritic cell"
"11149","Dendritic cell"
"11150","Plasmacytoid dendritic cell"
"11151","CD4+ T cell"
"11152","CD4+ T cell"
"11153","CD4+ T cell"
"11154","B cell"
"11155","Dendritic cell"
"11156","CD4+ T cell"
"11157","CD4+ T cell"
"11158","Dendritic cell"
"11159","CD4+ T cell"
"11160","Dendritic cell"
"11161","CD4+ T cell"
"11162","CD4+ T cell"
"11163","CD4+ T cell"
"11164","Dendritic cell"
"11165","CD4+ T cell"
"11166","Dendritic cell"
"11167","CD4+ T cell"
"11168","Dendritic cell"
"11169","CD4+ T cell"
"11170","CD4+ T cell"
"11171","Dendritic cell"
"11172","CD4+ T cell"
"11173","Dendritic cell"
"11174","CD4+ T cell"
"11175","B cell"
"11176","B cell"
"11177","B cell"
"11178","B cell"
"11179","CD4+ T cell"
"11180","B cell"
"11181","B cell"
"11182","Dendritic cell"
"11183","CD4+ T cell"
"11184","Dendritic cell"
"11185","CD4+ T cell"
"11186","Dendritic cell"
"11187","B cell"
"11188","Dendritic cell"
"11189","Dendritic cell"
"11190","Dendritic cell"
"11191","Dendritic cell"
"11192","Dendritic cell"
"11193","CD4+ T cell"
"11194","CD4+ T cell"
"11195","B cell"
"11196","CD4+ T cell"
"11197","Dendritic cell"
"11198","CD4+ T cell"
"11199","Dendritic cell"
"11200","CD4+ T cell"
"11201","Dendritic cell"
"11202","B cell"
"11203","CD4+ T cell"
"11204","Dendritic cell"
"11205","CD4+ T cell"
"11206","Dendritic cell"
"11207","CD4+ T cell"
"11208","CD4+ T cell"
"11209","Dendritic cell"
"11210","Dendritic cell"
"11211","CD4+ T cell"
"11212","CD4+ T cell"
"11213","Dendritic cell"
"11214","CD4+ T cell"
"11215","CD4+ T cell"
"11216","CD4+ T cell"
"11217","B cell"
"11218","CD4+ T cell"
"11219","Dendritic cell"
"11220","CD4+ T cell"
"11221","CD4+ T cell"
"11222","CD4+ T cell"
"11223","Dendritic cell"
"11224","CD4+ T cell"
"11225","CD4+ T cell"
"11226","CD4+ T cell"
"11227","Dendritic cell"
"11228","CD4+ T cell"
"11229","CD4+ T cell"
"11230","CD4+ T cell"
"11231","CD4+ T cell"
"11232","Dendritic cell"
"11233","Dendritic cell"
"11234","CD4+ T cell"
"11235","Dendritic cell"
"11236","CD4+ T cell"
"11237","Dendritic cell"
"11238","CD4+ T cell"
"11239","Plasmacytoid dendritic cell"
"11240","CD4+ T cell"
"11241","B cell"
"11242","Dendritic cell"
"11243","CD4+ T cell"
"11244","CD4+ T cell"
"11245","CD4+ T cell"
"11246","Dendritic cell"
"11247","B cell"
"11248","Plasmacytoid dendritic cell"
"11249","CD4+ T cell"
"11250","Dendritic cell"
"11251","CD4+ T cell"
"11252","CD4+ T cell"
"11253","B cell"
"11254","Dendritic cell"
"11255","CD4+ T cell"
"11256","Dendritic cell"
"11257","CD4+ T cell"
"11258","Dendritic cell"
"11259","B cell"
"11260","Dendritic cell"
"11261","CD4+ T cell"
"11262","Dendritic cell"
"11263","CD4+ T cell"
"11264","CD4+ T cell"
"11265","CD4+ T cell"
"11266","Dendritic cell"
"11267","Dendritic cell"
"11268","CD4+ T cell"
"11269","CD4+ T cell"
"11270","Dendritic cell"
"11271","CD4+ T cell"
"11272","CD4+ T cell"
"11273","B cell"
"11274","CD4+ T cell"
"11275","Dendritic cell"
"11276","CD4+ T cell"
"11277","CD4+ T cell"
"11278","Dendritic cell"
"11279","B cell"
"11280","Dendritic cell"
"11281","Dendritic cell"
"11282","CD4+ T cell"
"11283","CD4+ T cell"
"11284","Dendritic cell"
"11285","Dendritic cell"
"11286","CD4+ T cell"
"11287","Dendritic cell"
"11288","CD14+ monocyte"
"11289","CD4+ T cell"
"11290","CD4+ T cell"
"11291","CD4+ T cell"
"11292","Dendritic cell"
"11293","Dendritic cell"
"11294","Dendritic cell"
"11295","B cell"
"11296","Dendritic cell"
"11297","CD4+ T cell"
"11298","CD4+ T cell"
"11299","CD4+ T cell"
"11300","CD4+ T cell"
"11301","Dendritic cell"
"11302","B cell"
"11303","Dendritic cell"
"11304","CD4+ T cell"
"11305","Dendritic cell"
"11306","Dendritic cell"
"11307","Dendritic cell"
"11308","Dendritic cell"
"11309","Dendritic cell"
"11310","Dendritic cell"
"11311","CD4+ T cell"
"11312","Dendritic cell"
"11313","Dendritic cell"
"11314","CD4+ T cell"
"11315","CD4+ T cell"
"11316","Dendritic cell"
"11317","Dendritic cell"
"11318","Dendritic cell"
"11319","Dendritic cell"
"11320","CD4+ T cell"
"11321","CD4+ T cell"
"11322","CD4+ T cell"
"11323","Dendritic cell"
"11324","Dendritic cell"
"11325","Dendritic cell"
"11326","Megakaryocyte"
"11327","Dendritic cell"
"11328","CD4+ T cell"
"11329","B cell"
"11330","B cell"
"11331","CD4+ T cell"
"11332","CD4+ T cell"
"11333","CD4+ T cell"
"11334","Dendritic cell"
"11335","Dendritic cell"
"11336","Dendritic cell"
"11337","CD4+ T cell"
"11338","Dendritic cell"
"11339","B cell"
"11340","Dendritic cell"
"11341","B cell"
"11342","Dendritic cell"
"11343","Dendritic cell"
"11344","CD4+ T cell"
"11345","Dendritic cell"
"11346","Dendritic cell"
"11347","Dendritic cell"
"11348","CD4+ T cell"
"11349","CD4+ T cell"
"11350","Dendritic cell"
"11351","CD4+ T cell"
"11352","CD4+ T cell"
"11353","Dendritic cell"
"11354","Dendritic cell"
"11355","CD4+ T cell"
"11356","Dendritic cell"
"11357","B cell"
"11358","Dendritic cell"
"11359","Dendritic cell"
"11360","Dendritic cell"
"11361","B cell"
"11362","B cell"
"11363","Dendritic cell"
"11364","Dendritic cell"
"11365","Dendritic cell"
"11366","Dendritic cell"
"11367","Dendritic cell"
"11368","Dendritic cell"
"11369","CD4+ T cell"
"11370","Dendritic cell"
"11371","B cell"
"11372","CD4+ T cell"
"11373","B cell"
"11374","Dendritic cell"
"11375","CD4+ T cell"
"11376","Dendritic cell"
"11377","CD4+ T cell"
"11378","Dendritic cell"
"11379","CD4+ T cell"
"11380","CD4+ T cell"
"11381","Dendritic cell"
"11382","Dendritic cell"
"11383","B cell"
"11384","Dendritic cell"
"11385","Dendritic cell"
"11386","Dendritic cell"
"11387","B cell"
"11388","Dendritic cell"
"11389","Dendritic cell"
"11390","CD4+ T cell"
"11391","CD4+ T cell"
"11392","CD4+ T cell"
"11393","Dendritic cell"
"11394","Dendritic cell"
"11395","Dendritic cell"
"11396","Dendritic cell"
"11397","Dendritic cell"
"11398","B cell"
"11399","CD4+ T cell"
"11400","CD4+ T cell"
"11401","CD4+ T cell"
"11402","CD4+ T cell"
"11403","B cell"
"11404","CD4+ T cell"
"11405","Dendritic cell"
"11406","Dendritic cell"
"11407","Dendritic cell"
"11408","Dendritic cell"
"11409","Megakaryocyte"
"11410","CD4+ T cell"
"11411","Dendritic cell"
"11412","CD4+ T cell"
"11413","Dendritic cell"
"11414","Dendritic cell"
"11415","Dendritic cell"
"11416","Dendritic cell"
"11417","Dendritic cell"
"11418","B cell"
"11419","Dendritic cell"
"11420","CD4+ T cell"
"11421","CD4+ T cell"
"11422","CD4+ T cell"
"11423","CD4+ T cell"
"11424","Dendritic cell"
"11425","Dendritic cell"
"11426","Dendritic cell"
"11427","Dendritic cell"
"11428","Dendritic cell"
"11429","Dendritic cell"
"11430","Dendritic cell"
"11431","Dendritic cell"
"11432","CD4+ T cell"
"11433","Dendritic cell"
"11434","Dendritic cell"
"11435","CD4+ T cell"
"11436","Dendritic cell"
"11437","Dendritic cell"
"11438","B cell"
"11439","Dendritic cell"
"11440","Megakaryocyte"
"11441","Dendritic cell"
"11442","Dendritic cell"
"11443","CD4+ T cell"
"11444","CD4+ T cell"
"11445","Dendritic cell"
"11446","CD4+ T cell"
"11447","Dendritic cell"
"11448","Dendritic cell"
"11449","CD4+ T cell"
"11450","Dendritic cell"
"11451","Dendritic cell"
"11452","CD4+ T cell"
"11453","CD4+ T cell"
"11454","Dendritic cell"
"11455","CD4+ T cell"
"11456","CD4+ T cell"
"11457","CD4+ T cell"
"11458","Dendritic cell"
"11459","Dendritic cell"
"11460","CD4+ T cell"
"11461","Dendritic cell"
"11462","Dendritic cell"
"11463","Dendritic cell"
"11464","CD4+ T cell"
"11465","Dendritic cell"
"11466","CD4+ T cell"
"11467","CD4+ T cell"
"11468","B cell"
"11469","Dendritic cell"
"11470","Dendritic cell"
"11471","Dendritic cell"
"11472","B cell"
"11473","Dendritic cell"
"11474","Dendritic cell"
"11475","Dendritic cell"
"11476","Dendritic cell"
"11477","Dendritic cell"
"11478","Dendritic cell"
"11479","CD14+ monocyte"
"11480","CD4+ T cell"
"11481","Dendritic cell"
"11482","Dendritic cell"
"11483","CD4+ T cell"
"11484","Dendritic cell"
"11485","Dendritic cell"
"11486","Dendritic cell"
"11487","Dendritic cell"
"11488","CD4+ T cell"
"11489","CD4+ T cell"
"11490","Dendritic cell"
"11491","Dendritic cell"
"11492","B cell"
"11493","Dendritic cell"
"11494","Dendritic cell"
"11495","Dendritic cell"
"11496","CD4+ T cell"
"11497","CD4+ T cell"
"11498","CD4+ T cell"
"11499","Dendritic cell"
"11500","B cell"
"11501","B cell"
"11502","B cell"
"11503","Dendritic cell"
"11504","CD4+ T cell"
"11505","CD4+ T cell"
"11506","Dendritic cell"
"11507","CD4+ T cell"
"11508","Dendritic cell"
"11509","B cell"
"11510","Dendritic cell"
"11511","CD4+ T cell"
"11512","CD4+ T cell"
"11513","CD4+ T cell"
"11514","B cell"
"11515","B cell"
"11516","Dendritic cell"
"11517","CD4+ T cell"
"11518","CD4+ T cell"
"11519","B cell"
"11520","Dendritic cell"
"11521","B cell"
"11522","B cell"
"11523","Dendritic cell"
"11524","Dendritic cell"
"11525","Dendritic cell"
"11526","Dendritic cell"
"11527","Dendritic cell"
"11528","Dendritic cell"
"11529","B cell"
"11530","Dendritic cell"
"11531","CD4+ T cell"
"11532","Dendritic cell"
"11533","B cell"
"11534","CD4+ T cell"
"11535","Dendritic cell"
"11536","B cell"
"11537","CD4+ T cell"
"11538","Dendritic cell"
"11539","CD4+ T cell"
"11540","Dendritic cell"
"11541","Dendritic cell"
"11542","Dendritic cell"
"11543","Dendritic cell"
"11544","Dendritic cell"
"11545","B cell"
"11546","Dendritic cell"
"11547","Dendritic cell"
"11548","Dendritic cell"
"11549","CD4+ T cell"
"11550","Dendritic cell"
"11551","CD4+ T cell"
"11552","CD4+ T cell"
"11553","Dendritic cell"
"11554","CD4+ T cell"
"11555","Dendritic cell"
"11556","B cell"
"11557","CD4+ T cell"
"11558","Dendritic cell"
"11559","Dendritic cell"
"11560","CD4+ T cell"
"11561","Dendritic cell"
"11562","CD4+ T cell"
"11563","Dendritic cell"
"11564","CD4+ T cell"
"11565","CD4+ T cell"
"11566","Dendritic cell"
"11567","Dendritic cell"
"11568","B cell"
"11569","Dendritic cell"
"11570","CD4+ T cell"
"11571","Dendritic cell"
"11572","B cell"
"11573","CD4+ T cell"
"11574","Dendritic cell"
"11575","Dendritic cell"
"11576","CD4+ T cell"
"11577","CD4+ T cell"
"11578","Dendritic cell"
"11579","Dendritic cell"
"11580","CD4+ T cell"
"11581","Dendritic cell"
"11582","Dendritic cell"
"11583","Megakaryocyte"
"11584","CD4+ T cell"
"11585","Dendritic cell"
"11586","CD4+ T cell"
"11587","CD4+ T cell"
"11588","Dendritic cell"
"11589","B cell"
"11590","CD4+ T cell"
"11591","CD4+ T cell"
"11592","Dendritic cell"
"11593","CD4+ T cell"
"11594","CD4+ T cell"
"11595","Dendritic cell"
"11596","Dendritic cell"
"11597","CD4+ T cell"
"11598","Dendritic cell"
"11599","Dendritic cell"
"11600","Dendritic cell"
"11601","Dendritic cell"
"11602","Dendritic cell"
"11603","Dendritic cell"
"11604","Dendritic cell"
"11605","B cell"
"11606","B cell"
"11607","Dendritic cell"
"11608","Dendritic cell"
"11609","Dendritic cell"
"11610","Dendritic cell"
"11611","CD4+ T cell"
"11612","Dendritic cell"
"11613","Megakaryocyte"
"11614","Dendritic cell"
"11615","CD4+ T cell"
"11616","CD4+ T cell"
"11617","CD4+ T cell"
"11618","Dendritic cell"
"11619","Dendritic cell"
"11620","CD4+ T cell"
"11621","CD4+ T cell"
"11622","Dendritic cell"
"11623","CD4+ T cell"
"11624","Dendritic cell"
"11625","CD4+ T cell"
"11626","Dendritic cell"
"11627","CD4+ T cell"
"11628","CD4+ T cell"
"11629","Dendritic cell"
"11630","Dendritic cell"
"11631","CD4+ T cell"
"11632","Dendritic cell"
"11633","Dendritic cell"
"11634","CD4+ T cell"
"11635","Dendritic cell"
"11636","CD4+ T cell"
"11637","CD4+ T cell"
"11638","Dendritic cell"
"11639","CD4+ T cell"
"11640","Dendritic cell"
"11641","Megakaryocyte"
"11642","Dendritic cell"
"11643","B cell"
"11644","Dendritic cell"
"11645","Dendritic cell"
"11646","Dendritic cell"
